user_id,screen_name,log_time
user_7583,B,2024-01-01 00:02:00
user_7583,C,2024-01-01 00:04:00
user_7583,D,2024-01-01 00:05:00
user_7584,A,2024-01-01 00:00:00
user_7585,A,2024-01-01 00:00:00
user_7585,B,2024-01-01 00:03:00
user_7586,A,2024-01-01 00:00:00
user_7586,B,2024-01-01 00:02:00
user_7587,A,2024-01-01 00:00:00
user_7587,B,2024-01-01 00:03:00
user_7588,A,2024-01-01 00:00:00
user_7589,A,2024-01-01 00:00:00
user_7589,B,2024-01-01 00:01:00
user_7590,A,2024-01-01 00:00:00
user_7590,B,2024-01-01 00:02:00
user_7591,A,2024-01-01 00:00:00
user_7592,A,2024-01-01 00:00:00
user_7592,B,2024-01-01 00:02:00
user_7593,A,2024-01-01 00:00:00
user_7593,B,2024-01-01 00:01:00
user_7594,A,2024-01-01 00:00:00
user_7595,A,2024-01-01 00:00:00
user_7595,B,2024-01-01 00:03:00
user_7595,C,2024-01-01 00:06:00
user_7595,D,2024-01-01 00:07:00
user_7595,E,2024-01-01 00:10:00
user_7596,A,2024-01-01 00:00:00
user_7596,B,2024-01-01 00:01:00
user_7597,A,2024-01-01 00:00:00
user_7597,B,2024-01-01 00:01:00
user_7598,A,2024-01-01 00:00:00
user_7598,B,2024-01-01 00:03:00
user_7599,A,2024-01-01 00:00:00
user_7599,B,2024-01-01 00:03:00
user_7600,A,2024-01-01 00:00:00
user_7600,B,2024-01-01 00:02:00
user_7601,A,2024-01-01 00:00:00
user_7601,B,2024-01-01 00:03:00
user_7602,A,2024-01-01 00:00:00
user_7602,B,2024-01-01 00:02:00
user_7603,A,2024-01-01 00:00:00
user_7603,B,2024-01-01 00:02:00
user_7604,A,2024-01-01 00:00:00
user_7604,B,2024-01-01 00:02:00
user_7605,A,2024-01-01 00:00:00
user_7605,B,2024-01-01 00:01:00
user_7606,A,2024-01-01 00:00:00
user_7606,B,2024-01-01 00:03:00
user_7607,A,2024-01-01 00:00:00
user_7607,B,2024-01-01 00:02:00
user_7608,A,2024-01-01 00:00:00
user_7609,A,2024-01-01 00:00:00
user_7609,B,2024-01-01 00:01:00
user_7610,A,2024-01-01 00:00:00
user_7610,B,2024-01-01 00:01:00
user_7611,A,2024-01-01 00:00:00
user_7611,B,2024-01-01 00:03:00
user_7612,A,2024-01-01 00:00:00
user_7612,B,2024-01-01 00:03:00
user_7613,A,2024-01-01 00:00:00
user_7613,B,2024-01-01 00:01:00
user_7614,A,2024-01-01 00:00:00
user_7614,B,2024-01-01 00:01:00
user_7614,C,2024-01-01 00:03:00
user_7614,D,2024-01-01 00:05:00
user_7614,E,2024-01-01 00:08:00
user_7614,F,2024-01-01 00:11:00
user_7615,A,2024-01-01 00:00:00
user_7616,A,2024-01-01 00:00:00
user_7616,B,2024-01-01 00:02:00
user_7617,A,2024-01-01 00:00:00
user_7617,B,2024-01-01 00:02:00
user_7618,A,2024-01-01 00:00:00
user_7619,A,2024-01-01 00:00:00
user_7619,B,2024-01-01 00:03:00
user_7619,C,2024-01-01 00:05:00
user_7619,D,2024-01-01 00:08:00
user_7619,E,2024-01-01 00:09:00
user_7619,F,2024-01-01 00:11:00
user_7620,A,2024-01-01 00:00:00
user_7620,B,2024-01-01 00:03:00
user_7620,C,2024-01-01 00:05:00
user_7621,A,2024-01-01 00:00:00
user_7621,B,2024-01-01 00:02:00
user_7622,A,2024-01-01 00:00:00
user_7622,B,2024-01-01 00:03:00
user_7623,A,2024-01-01 00:00:00
user_7623,B,2024-01-01 00:01:00
user_7624,A,2024-01-01 00:00:00
user_7624,B,2024-01-01 00:02:00
user_7625,A,2024-01-01 00:00:00
user_7626,A,2024-01-01 00:00:00
user_7627,A,2024-01-01 00:00:00
user_7627,B,2024-01-01 00:01:00
user_7627,C,2024-01-01 00:04:00
user_7627,D,2024-01-01 00:05:00
user_7627,E,2024-01-01 00:07:00
user_7627,F,2024-01-01 00:10:00
user_7628,A,2024-01-01 00:00:00
user_7628,B,2024-01-01 00:01:00
user_7629,A,2024-01-01 00:00:00
user_7629,B,2024-01-01 00:03:00
user_7629,C,2024-01-01 00:06:00
user_7629,D,2024-01-01 00:07:00
user_7629,E,2024-01-01 00:10:00
user_7630,A,2024-01-01 00:00:00
user_7630,B,2024-01-01 00:01:00
user_7631,A,2024-01-01 00:00:00
user_7631,B,2024-01-01 00:02:00
user_7632,A,2024-01-01 00:00:00
user_7633,A,2024-01-01 00:00:00
user_7633,B,2024-01-01 00:03:00
user_7634,A,2024-01-01 00:00:00
user_7634,B,2024-01-01 00:01:00
user_7634,C,2024-01-01 00:03:00
user_7634,D,2024-01-01 00:04:00
user_7634,E,2024-01-01 00:07:00
user_7634,F,2024-01-01 00:08:00
user_7635,A,2024-01-01 00:00:00
user_7635,B,2024-01-01 00:02:00
user_7636,A,2024-01-01 00:00:00
user_7636,B,2024-01-01 00:01:00
user_7637,A,2024-01-01 00:00:00
user_7637,B,2024-01-01 00:03:00
user_7638,A,2024-01-01 00:00:00
user_7638,B,2024-01-01 00:01:00
user_7639,A,2024-01-01 00:00:00
user_7639,B,2024-01-01 00:01:00
user_7640,A,2024-01-01 00:00:00
user_7640,B,2024-01-01 00:03:00
user_7640,C,2024-01-01 00:05:00
user_7640,D,2024-01-01 00:08:00
user_7640,E,2024-01-01 00:10:00
user_7640,F,2024-01-01 00:11:00
user_7641,A,2024-01-01 00:00:00
user_7641,B,2024-01-01 00:02:00
user_7642,A,2024-01-01 00:00:00
user_7642,B,2024-01-01 00:02:00
user_7643,A,2024-01-01 00:00:00
user_7643,B,2024-01-01 00:03:00
user_7644,A,2024-01-01 00:00:00
user_7645,A,2024-01-01 00:00:00
user_7645,B,2024-01-01 00:03:00
user_7646,A,2024-01-01 00:00:00
user_7646,B,2024-01-01 00:03:00
user_7646,C,2024-01-01 00:05:00
user_7646,D,2024-01-01 00:06:00
user_7646,E,2024-01-01 00:09:00
user_7647,A,2024-01-01 00:00:00
user_7647,B,2024-01-01 00:02:00
user_7647,C,2024-01-01 00:05:00
user_7647,D,2024-01-01 00:06:00
user_7647,E,2024-01-01 00:07:00
user_7648,A,2024-01-01 00:00:00
user_7648,B,2024-01-01 00:03:00
user_7648,C,2024-01-01 00:04:00
user_7648,D,2024-01-01 00:07:00
user_7648,E,2024-01-01 00:08:00
user_7648,F,2024-01-01 00:10:00
user_7649,A,2024-01-01 00:00:00
user_7649,B,2024-01-01 00:02:00
user_7650,A,2024-01-01 00:00:00
user_7650,B,2024-01-01 00:03:00
user_7651,A,2024-01-01 00:00:00
user_7651,B,2024-01-01 00:01:00
user_7652,A,2024-01-01 00:00:00
user_7652,B,2024-01-01 00:01:00
user_7653,A,2024-01-01 00:00:00
user_7653,B,2024-01-01 00:01:00
user_7654,A,2024-01-01 00:00:00
user_7654,B,2024-01-01 00:02:00
user_7655,A,2024-01-01 00:00:00
user_7656,A,2024-01-01 00:00:00
user_7656,B,2024-01-01 00:03:00
user_7657,A,2024-01-01 00:00:00
user_7657,B,2024-01-01 00:03:00
user_7658,A,2024-01-01 00:00:00
user_7658,B,2024-01-01 00:02:00
user_7658,C,2024-01-01 00:05:00
user_7658,D,2024-01-01 00:08:00
user_7658,E,2024-01-01 00:10:00
user_7658,F,2024-01-01 00:13:00
user_7659,A,2024-01-01 00:00:00
user_7659,B,2024-01-01 00:03:00
user_7660,A,2024-01-01 00:00:00
user_7661,A,2024-01-01 00:00:00
user_7661,B,2024-01-01 00:01:00
user_7662,A,2024-01-01 00:00:00
user_7662,B,2024-01-01 00:02:00
user_7663,A,2024-01-01 00:00:00
user_7663,B,2024-01-01 00:03:00
user_7664,A,2024-01-01 00:00:00
user_7664,B,2024-01-01 00:03:00
user_7664,C,2024-01-01 00:06:00
user_7664,D,2024-01-01 00:09:00
user_7664,E,2024-01-01 00:10:00
user_7664,F,2024-01-01 00:11:00
user_7665,A,2024-01-01 00:00:00
user_7666,A,2024-01-01 00:00:00
user_7666,B,2024-01-01 00:02:00
user_7667,A,2024-01-01 00:00:00
user_7668,A,2024-01-01 00:00:00
user_7668,B,2024-01-01 00:02:00
user_7669,A,2024-01-01 00:00:00
user_7669,B,2024-01-01 00:01:00
user_7669,C,2024-01-01 00:03:00
user_7669,D,2024-01-01 00:06:00
user_7670,A,2024-01-01 00:00:00
user_7670,B,2024-01-01 00:02:00
user_7671,A,2024-01-01 00:00:00
user_7672,A,2024-01-01 00:00:00
user_7673,A,2024-01-01 00:00:00
user_7673,B,2024-01-01 00:02:00
user_7674,A,2024-01-01 00:00:00
user_7674,B,2024-01-01 00:02:00
user_7675,A,2024-01-01 00:00:00
user_7675,B,2024-01-01 00:02:00
user_7676,A,2024-01-01 00:00:00
user_7676,B,2024-01-01 00:02:00
user_7677,A,2024-01-01 00:00:00
user_7677,B,2024-01-01 00:03:00
user_7678,A,2024-01-01 00:00:00
user_7678,B,2024-01-01 00:02:00
user_7679,A,2024-01-01 00:00:00
user_7679,B,2024-01-01 00:02:00
user_7679,C,2024-01-01 00:04:00
user_7679,D,2024-01-01 00:07:00
user_7679,E,2024-01-01 00:10:00
user_7679,F,2024-01-01 00:12:00
user_7680,A,2024-01-01 00:00:00
user_7680,B,2024-01-01 00:01:00
user_7681,A,2024-01-01 00:00:00
user_7681,B,2024-01-01 00:01:00
user_7682,A,2024-01-01 00:00:00
user_7682,B,2024-01-01 00:02:00
user_7683,A,2024-01-01 00:00:00
user_7683,B,2024-01-01 00:02:00
user_7683,C,2024-01-01 00:04:00
user_7683,D,2024-01-01 00:07:00
user_7684,A,2024-01-01 00:00:00
user_7685,A,2024-01-01 00:00:00
user_7686,A,2024-01-01 00:00:00
user_7687,A,2024-01-01 00:00:00
user_7687,B,2024-01-01 00:03:00
user_7687,C,2024-01-01 00:04:00
user_7687,D,2024-01-01 00:07:00
user_7687,E,2024-01-01 00:09:00
user_7688,A,2024-01-01 00:00:00
user_7689,A,2024-01-01 00:00:00
user_7689,B,2024-01-01 00:01:00
user_7690,A,2024-01-01 00:00:00
user_7690,B,2024-01-01 00:01:00
user_7691,A,2024-01-01 00:00:00
user_7691,B,2024-01-01 00:02:00
user_7691,C,2024-01-01 00:05:00
user_7691,D,2024-01-01 00:08:00
user_7691,E,2024-01-01 00:09:00
user_7691,F,2024-01-01 00:11:00
user_7692,A,2024-01-01 00:00:00
user_7693,A,2024-01-01 00:00:00
user_7693,B,2024-01-01 00:03:00
user_7693,C,2024-01-01 00:04:00
user_7693,D,2024-01-01 00:06:00
user_7693,E,2024-01-01 00:07:00
user_7693,F,2024-01-01 00:09:00
user_7694,A,2024-01-01 00:00:00
user_7694,B,2024-01-01 00:01:00
user_7695,A,2024-01-01 00:00:00
user_7695,B,2024-01-01 00:01:00
user_7696,A,2024-01-01 00:00:00
user_7696,B,2024-01-01 00:02:00
user_7696,C,2024-01-01 00:03:00
user_7696,D,2024-01-01 00:05:00
user_7696,E,2024-01-01 00:08:00
user_7696,F,2024-01-01 00:10:00
user_7697,A,2024-01-01 00:00:00
user_7697,B,2024-01-01 00:02:00
user_7698,A,2024-01-01 00:00:00
user_7698,B,2024-01-01 00:01:00
user_7699,A,2024-01-01 00:00:00
user_7700,A,2024-01-01 00:00:00
user_7700,B,2024-01-01 00:02:00
user_7700,C,2024-01-01 00:03:00
user_7700,D,2024-01-01 00:06:00
user_7700,E,2024-01-01 00:08:00
user_7700,F,2024-01-01 00:10:00
user_7701,A,2024-01-01 00:00:00
user_7701,B,2024-01-01 00:02:00
user_7702,A,2024-01-01 00:00:00
user_7703,A,2024-01-01 00:00:00
user_7704,A,2024-01-01 00:00:00
user_7705,A,2024-01-01 00:00:00
user_7706,A,2024-01-01 00:00:00
user_7706,B,2024-01-01 00:01:00
user_7707,A,2024-01-01 00:00:00
user_7707,B,2024-01-01 00:03:00
user_7708,A,2024-01-01 00:00:00
user_7708,B,2024-01-01 00:02:00
user_7709,A,2024-01-01 00:00:00
user_7709,B,2024-01-01 00:03:00
user_7709,C,2024-01-01 00:04:00
user_7709,D,2024-01-01 00:07:00
user_7709,E,2024-01-01 00:08:00
user_7709,F,2024-01-01 00:11:00
user_7710,A,2024-01-01 00:00:00
user_7710,B,2024-01-01 00:02:00
user_7711,A,2024-01-01 00:00:00
user_7711,B,2024-01-01 00:02:00
user_7711,C,2024-01-01 00:05:00
user_7711,D,2024-01-01 00:06:00
user_7712,A,2024-01-01 00:00:00
user_7712,B,2024-01-01 00:01:00
user_7712,C,2024-01-01 00:02:00
user_7712,D,2024-01-01 00:04:00
user_7712,E,2024-01-01 00:06:00
user_7712,F,2024-01-01 00:08:00
user_7713,A,2024-01-01 00:00:00
user_7713,B,2024-01-01 00:01:00
user_7714,A,2024-01-01 00:00:00
user_7714,B,2024-01-01 00:03:00
user_7715,A,2024-01-01 00:00:00
user_7716,A,2024-01-01 00:00:00
user_7717,A,2024-01-01 00:00:00
user_7717,B,2024-01-01 00:03:00
user_7718,A,2024-01-01 00:00:00
user_7718,B,2024-01-01 00:02:00
user_7718,C,2024-01-01 00:05:00
user_7718,D,2024-01-01 00:06:00
user_7718,E,2024-01-01 00:08:00
user_7719,A,2024-01-01 00:00:00
user_7719,B,2024-01-01 00:01:00
user_7720,A,2024-01-01 00:00:00
user_7720,B,2024-01-01 00:03:00
user_7721,A,2024-01-01 00:00:00
user_7721,B,2024-01-01 00:02:00
user_7721,C,2024-01-01 00:05:00
user_7721,D,2024-01-01 00:08:00
user_7721,E,2024-01-01 00:09:00
user_7721,F,2024-01-01 00:11:00
user_7722,A,2024-01-01 00:00:00
user_7723,A,2024-01-01 00:00:00
user_7723,B,2024-01-01 00:03:00
user_7724,A,2024-01-01 00:00:00
user_7724,B,2024-01-01 00:02:00
user_7724,C,2024-01-01 00:04:00
user_7724,D,2024-01-01 00:05:00
user_7724,E,2024-01-01 00:07:00
user_7724,F,2024-01-01 00:10:00
user_7725,A,2024-01-01 00:00:00
user_7726,A,2024-01-01 00:00:00
user_7726,B,2024-01-01 00:03:00
user_7727,A,2024-01-01 00:00:00
user_7727,B,2024-01-01 00:01:00
user_7728,A,2024-01-01 00:00:00
user_7728,B,2024-01-01 00:02:00
user_7729,A,2024-01-01 00:00:00
user_7729,B,2024-01-01 00:03:00
user_7730,A,2024-01-01 00:00:00
user_7730,B,2024-01-01 00:03:00
user_7730,C,2024-01-01 00:04:00
user_7730,D,2024-01-01 00:06:00
user_7731,A,2024-01-01 00:00:00
user_7731,B,2024-01-01 00:01:00
user_7731,C,2024-01-01 00:02:00
user_7731,D,2024-01-01 00:03:00
user_7731,E,2024-01-01 00:04:00
user_7732,A,2024-01-01 00:00:00
user_7733,A,2024-01-01 00:00:00
user_7733,B,2024-01-01 00:03:00
user_7734,A,2024-01-01 00:00:00
user_7735,A,2024-01-01 00:00:00
user_7735,B,2024-01-01 00:03:00
user_7736,A,2024-01-01 00:00:00
user_7736,B,2024-01-01 00:02:00
user_7737,A,2024-01-01 00:00:00
user_7737,B,2024-01-01 00:02:00
user_7738,A,2024-01-01 00:00:00
user_7739,A,2024-01-01 00:00:00
user_7739,B,2024-01-01 00:01:00
user_7740,A,2024-01-01 00:00:00
user_7740,B,2024-01-01 00:03:00
user_7741,A,2024-01-01 00:00:00
user_7741,B,2024-01-01 00:02:00
user_7741,C,2024-01-01 00:05:00
user_7741,D,2024-01-01 00:08:00
user_7741,E,2024-01-01 00:09:00
user_7742,A,2024-01-01 00:00:00
user_7742,B,2024-01-01 00:03:00
user_7743,A,2024-01-01 00:00:00
user_7743,B,2024-01-01 00:01:00
user_7744,A,2024-01-01 00:00:00
user_7744,B,2024-01-01 00:01:00
user_7745,A,2024-01-01 00:00:00
user_7745,B,2024-01-01 00:03:00
user_7746,A,2024-01-01 00:00:00
user_7747,A,2024-01-01 00:00:00
user_7747,B,2024-01-01 00:01:00
user_7748,A,2024-01-01 00:00:00
user_7748,B,2024-01-01 00:02:00
user_7749,A,2024-01-01 00:00:00
user_7749,B,2024-01-01 00:01:00
user_7750,A,2024-01-01 00:00:00
user_7750,B,2024-01-01 00:02:00
user_7751,A,2024-01-01 00:00:00
user_7752,A,2024-01-01 00:00:00
user_7752,B,2024-01-01 00:03:00
user_7753,A,2024-01-01 00:00:00
user_7753,B,2024-01-01 00:02:00
user_7753,C,2024-01-01 00:05:00
user_7753,D,2024-01-01 00:06:00
user_7753,E,2024-01-01 00:07:00
user_7753,F,2024-01-01 00:10:00
user_7754,A,2024-01-01 00:00:00
user_7754,B,2024-01-01 00:02:00
user_7755,A,2024-01-01 00:00:00
user_7755,B,2024-01-01 00:03:00
user_7755,C,2024-01-01 00:06:00
user_7755,D,2024-01-01 00:09:00
user_7755,E,2024-01-01 00:12:00
user_7755,F,2024-01-01 00:14:00
user_7756,A,2024-01-01 00:00:00
user_7756,B,2024-01-01 00:02:00
user_7757,A,2024-01-01 00:00:00
user_7757,B,2024-01-01 00:03:00
user_7757,C,2024-01-01 00:06:00
user_7757,D,2024-01-01 00:09:00
user_7757,E,2024-01-01 00:12:00
user_7757,F,2024-01-01 00:15:00
user_7758,A,2024-01-01 00:00:00
user_7758,B,2024-01-01 00:02:00
user_7758,C,2024-01-01 00:05:00
user_7759,A,2024-01-01 00:00:00
user_7759,B,2024-01-01 00:02:00
user_7760,A,2024-01-01 00:00:00
user_7760,B,2024-01-01 00:02:00
user_7761,A,2024-01-01 00:00:00
user_7762,A,2024-01-01 00:00:00
user_7762,B,2024-01-01 00:03:00
user_7762,C,2024-01-01 00:04:00
user_7762,D,2024-01-01 00:07:00
user_7762,E,2024-01-01 00:09:00
user_7763,A,2024-01-01 00:00:00
user_7764,A,2024-01-01 00:00:00
user_7765,A,2024-01-01 00:00:00
user_7765,B,2024-01-01 00:03:00
user_7765,C,2024-01-01 00:04:00
user_7765,D,2024-01-01 00:06:00
user_7765,E,2024-01-01 00:09:00
user_7766,A,2024-01-01 00:00:00
user_7766,B,2024-01-01 00:02:00
user_7767,A,2024-01-01 00:00:00
user_7767,B,2024-01-01 00:02:00
user_7768,A,2024-01-01 00:00:00
user_7768,B,2024-01-01 00:01:00
user_7768,C,2024-01-01 00:03:00
user_7768,D,2024-01-01 00:05:00
user_7768,E,2024-01-01 00:06:00
user_7768,F,2024-01-01 00:08:00
user_7769,A,2024-01-01 00:00:00
user_7769,B,2024-01-01 00:01:00
user_7770,A,2024-01-01 00:00:00
user_7770,B,2024-01-01 00:03:00
user_7771,A,2024-01-01 00:00:00
user_7771,B,2024-01-01 00:03:00
user_7772,A,2024-01-01 00:00:00
user_7773,A,2024-01-01 00:00:00
user_7773,B,2024-01-01 00:02:00
user_7773,C,2024-01-01 00:03:00
user_7773,D,2024-01-01 00:06:00
user_7773,E,2024-01-01 00:07:00
user_7773,F,2024-01-01 00:09:00
user_7774,A,2024-01-01 00:00:00
user_7775,A,2024-01-01 00:00:00
user_7776,A,2024-01-01 00:00:00
user_7776,B,2024-01-01 00:01:00
user_7777,A,2024-01-01 00:00:00
user_7777,B,2024-01-01 00:03:00
user_7778,A,2024-01-01 00:00:00
user_7778,B,2024-01-01 00:03:00
user_7778,C,2024-01-01 00:05:00
user_7778,D,2024-01-01 00:07:00
user_7778,E,2024-01-01 00:08:00
user_7778,F,2024-01-01 00:09:00
user_7779,A,2024-01-01 00:00:00
user_7780,A,2024-01-01 00:00:00
user_7780,B,2024-01-01 00:03:00
user_7781,A,2024-01-01 00:00:00
user_7781,B,2024-01-01 00:02:00
user_7782,A,2024-01-01 00:00:00
user_7782,B,2024-01-01 00:03:00
user_7782,C,2024-01-01 00:05:00
user_7782,D,2024-01-01 00:06:00
user_7782,E,2024-01-01 00:09:00
user_7782,F,2024-01-01 00:10:00
user_7783,A,2024-01-01 00:00:00
user_7783,B,2024-01-01 00:03:00
user_7784,A,2024-01-01 00:00:00
user_7785,A,2024-01-01 00:00:00
user_7785,B,2024-01-01 00:03:00
user_7786,A,2024-01-01 00:00:00
user_7786,B,2024-01-01 00:03:00
user_7786,C,2024-01-01 00:06:00
user_7786,D,2024-01-01 00:07:00
user_7786,E,2024-01-01 00:10:00
user_7787,A,2024-01-01 00:00:00
user_7787,B,2024-01-01 00:02:00
user_7787,C,2024-01-01 00:03:00
user_7787,D,2024-01-01 00:04:00
user_7787,E,2024-01-01 00:06:00
user_7787,F,2024-01-01 00:07:00
user_7788,A,2024-01-01 00:00:00
user_7788,B,2024-01-01 00:02:00
user_7789,A,2024-01-01 00:00:00
user_7789,B,2024-01-01 00:02:00
user_7790,A,2024-01-01 00:00:00
user_7791,A,2024-01-01 00:00:00
user_7791,B,2024-01-01 00:02:00
user_7792,A,2024-01-01 00:00:00
user_7792,B,2024-01-01 00:01:00
user_7792,C,2024-01-01 00:04:00
user_7792,D,2024-01-01 00:07:00
user_7792,E,2024-01-01 00:10:00
user_7793,A,2024-01-01 00:00:00
user_7794,A,2024-01-01 00:00:00
user_7794,B,2024-01-01 00:01:00
user_7794,C,2024-01-01 00:04:00
user_7794,D,2024-01-01 00:06:00
user_7794,E,2024-01-01 00:09:00
user_7794,F,2024-01-01 00:12:00
user_7795,A,2024-01-01 00:00:00
user_7796,A,2024-01-01 00:00:00
user_7796,B,2024-01-01 00:02:00
user_7797,A,2024-01-01 00:00:00
user_7797,B,2024-01-01 00:03:00
user_7798,A,2024-01-01 00:00:00
user_7798,B,2024-01-01 00:02:00
user_7799,A,2024-01-01 00:00:00
user_7799,B,2024-01-01 00:01:00
user_7800,A,2024-01-01 00:00:00
user_7800,B,2024-01-01 00:02:00
user_7801,A,2024-01-01 00:00:00
user_7801,B,2024-01-01 00:03:00
user_7801,C,2024-01-01 00:04:00
user_7802,A,2024-01-01 00:00:00
user_7802,B,2024-01-01 00:02:00
user_7803,A,2024-01-01 00:00:00
user_7803,B,2024-01-01 00:02:00
user_7804,A,2024-01-01 00:00:00
user_7804,B,2024-01-01 00:01:00
user_7804,C,2024-01-01 00:04:00
user_7804,D,2024-01-01 00:05:00
user_7804,E,2024-01-01 00:06:00
user_7804,F,2024-01-01 00:08:00
user_7805,A,2024-01-01 00:00:00
user_7806,A,2024-01-01 00:00:00
user_7806,B,2024-01-01 00:01:00
user_7807,A,2024-01-01 00:00:00
user_7807,B,2024-01-01 00:01:00
user_7808,A,2024-01-01 00:00:00
user_7808,B,2024-01-01 00:02:00
user_7809,A,2024-01-01 00:00:00
user_7810,A,2024-01-01 00:00:00
user_7810,B,2024-01-01 00:03:00
user_7811,A,2024-01-01 00:00:00
user_7812,A,2024-01-01 00:00:00
user_7812,B,2024-01-01 00:01:00
user_7813,A,2024-01-01 00:00:00
user_7813,B,2024-01-01 00:02:00
user_7814,A,2024-01-01 00:00:00
user_7814,B,2024-01-01 00:03:00
user_7815,A,2024-01-01 00:00:00
user_7816,A,2024-01-01 00:00:00
user_7817,A,2024-01-01 00:00:00
user_7817,B,2024-01-01 00:03:00
user_7818,A,2024-01-01 00:00:00
user_7818,B,2024-01-01 00:03:00
user_7819,A,2024-01-01 00:00:00
user_7820,A,2024-01-01 00:00:00
user_7820,B,2024-01-01 00:03:00
user_7821,A,2024-01-01 00:00:00
user_7822,A,2024-01-01 00:00:00
user_7822,B,2024-01-01 00:01:00
user_7823,A,2024-01-01 00:00:00
user_7824,A,2024-01-01 00:00:00
user_7825,A,2024-01-01 00:00:00
user_7826,A,2024-01-01 00:00:00
user_7827,A,2024-01-01 00:00:00
user_7827,B,2024-01-01 00:02:00
user_7827,C,2024-01-01 00:05:00
user_7827,D,2024-01-01 00:06:00
user_7827,E,2024-01-01 00:07:00
user_7827,F,2024-01-01 00:09:00
user_7828,A,2024-01-01 00:00:00
user_7828,B,2024-01-01 00:03:00
user_7829,A,2024-01-01 00:00:00
user_7829,B,2024-01-01 00:01:00
user_7830,A,2024-01-01 00:00:00
user_7831,A,2024-01-01 00:00:00
user_7831,B,2024-01-01 00:01:00
user_7832,A,2024-01-01 00:00:00
user_7832,B,2024-01-01 00:03:00
user_7833,A,2024-01-01 00:00:00
user_7833,B,2024-01-01 00:02:00
user_7834,A,2024-01-01 00:00:00
user_7835,A,2024-01-01 00:00:00
user_7835,B,2024-01-01 00:02:00
user_7835,C,2024-01-01 00:03:00
user_7836,A,2024-01-01 00:00:00
user_7837,A,2024-01-01 00:00:00
user_7837,B,2024-01-01 00:01:00
user_7838,A,2024-01-01 00:00:00
user_7838,B,2024-01-01 00:02:00
user_7839,A,2024-01-01 00:00:00
user_7839,B,2024-01-01 00:03:00
user_7840,A,2024-01-01 00:00:00
user_7840,B,2024-01-01 00:02:00
user_7841,A,2024-01-01 00:00:00
user_7841,B,2024-01-01 00:03:00
user_7842,A,2024-01-01 00:00:00
user_7842,B,2024-01-01 00:02:00
user_7843,A,2024-01-01 00:00:00
user_7843,B,2024-01-01 00:01:00
user_7843,C,2024-01-01 00:03:00
user_7843,D,2024-01-01 00:06:00
user_7843,E,2024-01-01 00:07:00
user_7844,A,2024-01-01 00:00:00
user_7844,B,2024-01-01 00:01:00
user_7845,A,2024-01-01 00:00:00
user_7845,B,2024-01-01 00:01:00
user_7846,A,2024-01-01 00:00:00
user_7846,B,2024-01-01 00:01:00
user_7847,A,2024-01-01 00:00:00
user_7848,A,2024-01-01 00:00:00
user_7849,A,2024-01-01 00:00:00
user_7849,B,2024-01-01 00:03:00
user_7850,A,2024-01-01 00:00:00
user_7850,B,2024-01-01 00:01:00
user_7851,A,2024-01-01 00:00:00
user_7852,A,2024-01-01 00:00:00
user_7852,B,2024-01-01 00:02:00
user_7852,C,2024-01-01 00:03:00
user_7852,D,2024-01-01 00:06:00
user_7853,A,2024-01-01 00:00:00
user_7853,B,2024-01-01 00:01:00
user_7854,A,2024-01-01 00:00:00
user_7854,B,2024-01-01 00:03:00
user_7854,C,2024-01-01 00:05:00
user_7854,D,2024-01-01 00:06:00
user_7854,E,2024-01-01 00:08:00
user_7854,F,2024-01-01 00:09:00
user_7855,A,2024-01-01 00:00:00
user_7856,A,2024-01-01 00:00:00
user_7856,B,2024-01-01 00:01:00
user_7857,A,2024-01-01 00:00:00
user_7857,B,2024-01-01 00:02:00
user_7857,C,2024-01-01 00:05:00
user_7858,A,2024-01-01 00:00:00
user_7858,B,2024-01-01 00:03:00
user_7858,C,2024-01-01 00:06:00
user_7858,D,2024-01-01 00:07:00
user_7858,E,2024-01-01 00:10:00
user_7859,A,2024-01-01 00:00:00
user_7859,B,2024-01-01 00:03:00
user_7860,A,2024-01-01 00:00:00
user_7861,A,2024-01-01 00:00:00
user_7861,B,2024-01-01 00:02:00
user_7862,A,2024-01-01 00:00:00
user_7862,B,2024-01-01 00:03:00
user_7863,A,2024-01-01 00:00:00
user_7863,B,2024-01-01 00:02:00
user_7864,A,2024-01-01 00:00:00
user_7864,B,2024-01-01 00:03:00
user_7864,C,2024-01-01 00:05:00
user_7864,D,2024-01-01 00:06:00
user_7864,E,2024-01-01 00:09:00
user_7864,F,2024-01-01 00:10:00
user_7865,A,2024-01-01 00:00:00
user_7865,B,2024-01-01 00:01:00
user_7866,A,2024-01-01 00:00:00
user_7867,A,2024-01-01 00:00:00
user_7867,B,2024-01-01 00:01:00
user_7868,A,2024-01-01 00:00:00
user_7869,A,2024-01-01 00:00:00
user_7869,B,2024-01-01 00:01:00
user_7870,A,2024-01-01 00:00:00
user_7871,A,2024-01-01 00:00:00
user_7871,B,2024-01-01 00:01:00
user_7872,A,2024-01-01 00:00:00
user_7873,A,2024-01-01 00:00:00
user_7874,A,2024-01-01 00:00:00
user_7874,B,2024-01-01 00:01:00
user_7875,A,2024-01-01 00:00:00
user_7875,B,2024-01-01 00:02:00
user_7875,C,2024-01-01 00:03:00
user_7875,D,2024-01-01 00:04:00
user_7875,E,2024-01-01 00:07:00
user_7875,F,2024-01-01 00:09:00
user_7876,A,2024-01-01 00:00:00
user_7876,B,2024-01-01 00:02:00
